SQLDATE,Actor1Name,EventCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,GoldsteinScale,NumMentions,SourceURL
20151124,ACTOR,018,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,10,http://www.mytechbits.com/dengue-kills-tamil-comedian-vivek-s-son-twitter-flooded-with-condolences/98152304/
20151204,POLICE,030,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,10,http://www.thehindu.com/news/cities/chennai/innovation-in-the-times-of-flooding/article7947137.ece
20151204,GOVERNMENT,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,10,http://www.straitstimes.com//asia/south-asia/death-toll-in-tamil-nadu-floods-hits-269
20151204,TAMIL,112,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://www.khaskhabar.com/picture-news/bollywood-bollywood-celebs-pray-for-chennai-flood-victims-1-59039.html
20151203,HOME MINIST,041,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,10,http://www.siasat.com/news/rains-floods-kill-269-tamil-nadu-rajnath-879426/
20151204,WEBSITE,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://www.iamin.in/en/bangalore-central/news/bangalore-team-collects-power-banks-chennai-flood-victims-77765
20151204,GOVERNMENT,031,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,10,http://khaleejtimes.com/editorials-columns/chennai-floods-are-an-ecological-wake-up-call
20151204,COMPANY,064,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://www.pc-tablet.co.in/2015/12/04/18044/chennai-flood-telecos-tech-companies-samaritans/
20151202,CORPORATION,015,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://www.indiatimes.com/news/india/vijay-pingale-was-the-ias-officer-who-was-transferred-away-from-chennai-corporation-cause-he-warned-about-chennaifloods-247991.html
20151204,MEDIA,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://english.manoramaonline.com/in-depth/chennai-floods-2015/chennai-floods-relief-social-media-online-help.html
20151204,SCHOOL,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,10,http://scroll.in/article/773359/how-we-escaped-the-madras-flood-and-lived-to-tell-the-tale
20151204,POLITICIAN,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://www.iluvcinema.in/tamil/ulaganayagan-kamal-haasan-expressed-serious-grief-on-chennai-floods/
20151208,SCIENTIST,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,10,http://www.oneindia.com/india/chennai-floods-shocking-tamil-nadu-govt-ignored-repeated-warnings-by-scientists-1949610.html
20151214,ARMY,154,"Chennai, Tamil Nadu, India",13.0833,80.2833,-7.2,10,http://www.rediff.com/news/report/chennai-floods-it-wasnt-negligence-but-rarest-of-rare-natural-disasters/20151214.htm
20151204,WORKER,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,10,http://aajtak.intoday.in/story/threat-of-epidemic-after-flood-in-chennai-1-844842.html
20151118,WORKER,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://timesofindia.indiatimes.com/city/chennai/70-yr-old-washed-away-in-flash-floods-in-Tiruttani/articleshow/49824194.cms
20151214,PRESIDENT,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://timesofindia.indiatimes.com/india/Chennai-floods-Tamil-Nadu-political-parties-refute-chief-secretarys-statement-on-water-release/articleshow/50171705.cms
20151214,PRESIDENT,1053,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,10,http://timesofindia.indiatimes.com/india/Chennai-floods-Tamil-Nadu-political-parties-refute-chief-secretarys-statement-on-water-release/articleshow/50171705.cms
20151118,NAVY,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,10,http://navbharattimes.indiatimes.com/state/other-states/bangalore/chennai/schools-and-colleges-to-remain-shut-this-week-in-chennai-because-of-floods-after-heavy-rain/articleshow/49832372.cms
20151118,WORKER,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://timesofindia.indiatimes.com/city/chennai/70-yr-old-washed-away-in-flash-floods-in-Tiruttani/articleshow/49824194.cms
20151214,RANA,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://www.iluvcinema.in/hindi/hrithik-donated-huge-amount-to-chennai-flood-relief/
20151204,CONGRESS,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,10,http://www.bangaloremirror.com/bangalore/cover-story/No-tears-for-TN-LS-discussion-on-floods-turns-a-petty-shame/articleshow/50033654.cms
20151216,MANUFACTURER,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://overdrive.in/news/renault-nissan-donates-rs-1-crore-to-cms-relief-fund-for-chennai-floods/
20151217,,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://www.india.com/news/india/red-cross-society-of-china-donates-50000-usd-towards-chennai-flood-relief-792001/
20151204,COMPANY,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://www.pc-tablet.co.in/2015/12/04/18044/chennai-flood-telecos-tech-companies-samaritans/
20151206,ARMED FORCES,154,"Chennai, Tamil Nadu, India",13.0833,80.2833,-7.2,10,http://www.ameripublications.com/rains-ease-in-chennai-after-thousands-rescued-from-floods/33539
20151216,FARMER,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://www.indiatvnews.com/entertainment/bollywood/after-helping-drought-struck-farmers-akshay-kumar-donates-rs-crore-for-chennai-flood-victims-25756.html
20151202,ACTOR,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,10,http://movies.ndtv.com/bollywood/chennai-floods-on-twitter-celebrities-pray-and-share-advice-1250055
20151216,MEDIA,112,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://timesofindia.indiatimes.com/city/chennai/MK-picks-holes-in-chief-secy-note-on-floods/articleshow/50200495.cms
20151204,MEDIA,0331,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,10,http://www.ibtimes.co.uk/chennai-floods-ten-ways-help-victims-without-spending-any-money-1531892
20151216,GOVERNMENT,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://timesofindia.indiatimes.com/city/chennai/CM-issues-audio-clip-to-boost-morale-of-states-flood-victims/articleshow/50199789.cms
20160111,THE OPPOSITION,084,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://www.indiatimes.com/news/india/rs-700-crores-have-reached-chennai-flood-victims-directly-in-matter-of-days-no-middlemen-no-corruption-249281.html
20151204,COMMENTATOR,112,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://khaleejtimes.com/offbeat/india-deletes-doctored-photo-of-modi-at-flood-scene-aides-promise-action
20151216,SCHOOL,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,10,http://scroll.in/article/775850/a-dalit-village-in-cuddalore-was-left-to-fend-for-itself-through-36-days-of-flooding
20151204,RESIDENTS,110,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://www.thestar.com.my/news/world/2015/12/05/indian-army-battles-deadly-flooding-to-rescue-survivors/
20151229,DEALER,114,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://www.hindustantimes.com/india/chennai-floods-impact-auto-dealers-cash-in-charge-rs-11-000-parking-fee/story-76KKS4rqQ4bkqmyAYXNrDP.html
20151216,COMPANIES,013,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.4,10,http://www.moneycontrol.com/news/business/wipro-issues-q3-revenue-warning-over-chennai-floods_4597441.html
20151214,SCHOOL,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://www.ndtv.com/chennai-news/as-schools-resume-an-academic-session-washed-out-in-chennai-floods-1254946
20151214,CHENNAI,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,10,http://www.mid-day.com/articles/jayalalithaa-demands-rs-10250-crore-for-chennai-flood-relief/16768166
20151216,CHENNAI,016,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://www.firstpost.com/india/chennai-floods-bureaucrat-refutes-experts-analysis-of-development-plan-2548124.html
20151126,COMMUNITY,120,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.0,10,http://newstodaynet.com/chennai/yadava-assn-gives-rs-5-lakh-flood-relief
20151229,DEALER,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://www.hindustantimes.com/india/chennai-floods-impact-auto-dealers-cash-in-charge-rs-11-000-parking-fee/story-76KKS4rqQ4bkqmyAYXNrDP.html
20151229,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,10,http://www.thehindu.com/news/national/tamil-nadu/rain-returns-to-tirunelveli-flood-in-manimuthar-falls/article8038699.ece
20151216,LEGISLATOR,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://timesofindia.indiatimes.com/city/chennai/CM-issues-audio-clip-to-boost-morale-of-states-flood-victims/articleshow/50199789.cms
20151204,VODAFONE,0331,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,10,http://telecom.economictimes.indiatimes.com/news/news/airtel-vodafone-idea-cellular-struggle-to-keep-services-going-in-flood-hit-chennai/50029218
20151204,THE US,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://www.firstpost.com/world/us-offers-assistance-to-india-to-meet-challenges-faced-by-chennai-flood-2532822.html
20151216,,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,10,http://scroll.in/article/775850/a-dalit-village-in-cuddalore-was-left-to-fend-for-itself-through-36-days-of-flooding
20151216,ACTOR,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://www.americanbazaaronline.com/2015/12/15/akshay-kumar-donates-rs-1-crore-to-bhoomika-trust-for-chennai-flood-relief/
20160106,,100,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,10,http://www.firstpost.com/politics/after-dmk-slams-jayalalithaa-central-team-praises-tamil-nadu-cm-for-flood-relief-work-2572038.html
20151216,POLICEMAN,012,"Chennai, Tamil Nadu, India",13.0833,80.2833,-0.4,10,http://www.thequint.com/chennai-floods/2015/12/16/chennai-policeman-bullies-old-woman-snatches-away-relief-material
20151229,SIMBU,114,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://economictimes.indiatimes.com/news/politics-and-nation/unprecedented-rains-floods-battered-tamil-nadu-in-2015/articleshow/50364364.cms
20151229,STUDENT,030,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,10,http://www.thehindu.com/news/national/tamil-nadu/students-rush-to-offer-support-to-floodhit/article8039496.ece
20151216,OPPOSITION PARTIES,112,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://timesofindia.indiatimes.com/city/chennai/MK-picks-holes-in-chief-secy-note-on-floods/articleshow/50200495.cms
20160111,FORD MOTOR,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://www.india.com/news/india/chennai-rains-contributions-to-flood-relief-crosses-rs-300-crore-852601/
20151120,,100,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,10,http://timesofindia.indiatimes.com/city/chennai/After-floods-there-has-been-no-disease-outbreak-says-state-health-secretary/articleshow/49853260.cms
20151216,COMPANY,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://www.moneycontrol.com/news/business/wipro-issues-q3-revenue-warning-over-chennai-floods_4597441.html
20151210,GOVERNMENT,060,"Chennai, Tamil Nadu, India",13.0833,80.2833,6.0,10,http://www.cartrade.com/car-bike-news/hyundai-india-donates-rs-2-crore-for-chennai-floods-relief-130741.html
20151216,FARMER,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,10,http://www.tribunereporter.com/dashing-after-donating-1-cr-for-chennai-flood-relief-akshay-kumar-spotted-at-the-launch-of-cultivating-hope-campaign/11279
20151126,CHIEF MINISTER,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,10,http://newstodaynet.com/chennai/yadava-assn-gives-rs-5-lakh-flood-relief
20151210,,0353,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://www.financialexpress.com/article/companies/chennai-floods-tcs-earmarks-rs-1100-cr-for-flood-hit-staff/177214/
20151129,MEDIA,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://economictimes.indiatimes.com/news/politics-and-nation/pm-narendra-modis-chennai-flood-survey-pmo-seeks-explanation-on-image-alteration/articleshow/50069478.cms
20151204,GOVERNMENT,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,10,http://www.ndtv.com/chennai-news/united-states-offers-assistance-for-chennai-flood-victims-1250882
20151209,ACTOR,033,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,10,http://www.americanbazaaronline.com/2015/12/08/rajnikanth-cancels-birthday-celebrations-donates-rs-10-crores-to-chennai-flood-victims/
20151204,,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://tribune.com.pk/story/1003894/18-hospital-patients-die-in-flood-hit-indian-state/
20151209,SEX WORKER,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://timesofindia.indiatimes.com/city/mumbai/Maharashtra-sex-workers-donate-Rs-1-lakh-for-Chennai-flood-aid/articleshow/50097157.cms
20151204,THE US,060,"Chennai, Tamil Nadu, India",13.0833,80.2833,6.0,10,http://zeenews.india.com/news/world/us-offers-assistance-for-chennai-flood-victims_1830264.html
20151209,ENGINEER,112,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://scroll.in/article/773948/chennai-floods-highlight-perils-of-development-driven-by-real-estate-lobby
20151204,ACTOR,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,10,http://indread.com/19764/khan-actors-ignoring-chennai-floods
20151204,PARLIAMENT,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://www.aljazeera.com/news/2015/12/hundreds-trapped-rooftops-flood-devastated-india-151204060826339.html
20151209,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,10,http://www.thehindu.com/news/cities/chennai/on-board-noahs-ark-animal-rescue-missions-during-the-floods/article7966158.ece
20151204,OMAR ABDULLAH,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,10,http://www.in.com/news/current-affairs/photoshop-fail-pib-removes-pm-modis-chennai-floods-photo-after-twitter-raises-questions-53402006-in-1.html
20151209,STUDENT,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://timesofindia.indiatimes.com/city/chennai/MadrasHC-calls-for-details-of-TN-govts-flood-relief-works/articleshow/50092707.cms
20151209,,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,10,http://www.thestatesman.com/news/india/chennai-floods-cries-for-help-continues/109422.html
20151209,SEX WORKER,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://www.therakyatpost.com/world/2015/12/09/indian-sex-workers-donate-money-for-chennai-flood-aid/
20160129,TAMIL,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://indianewengland.com/2016/01/sankara-healthcare-foundation-raises-10000-for-chennai-flood-victims/
20151202,ARMY,166,"Chennai, Tamil Nadu, India",13.0833,80.2833,-7.0,10,http://helenair.com/news/world/asia/southern-india-flooding-closes-airport-cuts-off-power/article_dc7c39e0-af77-5d72-8c21-3cddb25ec0dc.html
20151204,GOVERNMENT,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,10,http://www.abplive.in/india-news/chennai-floods-us-offers-assistance-for-chennai-flood-victims-254898
20151119,VENKAIAH NAIDU,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,10,http://www.thehindu.com/news/cities/chennai/venkaiah-naidu-briefs-pm-on-flood-situation/article7894187.ece
20151124,CHIEF MINISTER,084,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://www.skymetweather.com/content/weather-news-and-analysis/tamil-nadu-floods-have-caused-damage-worth-rs-8481-crore/
20151204,WORKER,160,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.0,10,http://aajtak.intoday.in/story/threat-of-epidemic-after-flood-in-chennai-1-844842.html
20160111,BANK,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,10,http://www.indiatimes.com/news/india/rs-700-crores-have-reached-chennai-flood-victims-directly-in-matter-of-days-no-middlemen-no-corruption-249281.html
20151203,COAST GUARD,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,9,http://fijione.tv/deadly-chennai-india-flooding-leaves-residents-in-fear/
20151205,ARMY STAFF,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,9,http://ptinews.com/news/6818247_Army-Chief-conducts-aerial-survey-of-flood-hit-areas-.html
20151204,SINGAPOREAN,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,9,http://www.business-standard.com/article/pti-stories/flights-to-chennai-cancelled-after-floods-in-singapore-115120400096_1.html
20151222,CHENNAI,017,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,9,http://www.business-standard.com/article/news-ani/hershey-india-to-supply-sofit-to-chennai-flood-victims-115122200668_1.html
20151209,KOCHI,013,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.4,9,http://english.manoramaonline.com/news/kerala/govt-failed-to-help-chennai-flood-victims-pinarayi-vijayan.html
20151214,CHENNAI,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,8,http://portalkbr.com/cerita/12-2015/climate_change_to_blame_for_chennai_s_floods__say_environmentalists/77683.html
20151214,GOVERNMENT,112,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,8,http://www.deccanherald.com/content/517358/dont-blame-us-floods-tamil.html
20151214,MINIST,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,8,http://www.dailypioneer.com/todays-newspaper/mudra-to-give-chennai--flood-victims-a-leg-up.html
20151203,,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,8,http://www.indiatvnews.com/entertainment/bollywood/-chennaifloods-telugu-actors-come-to-rescue-of-flood-victims-announce-aid-25515.html
20151203,PRANAB MUKHERJEE,012,"Chennai, Tamil Nadu, India",13.0833,80.2833,-0.4,8,http://www.business-standard.com/article/pti-stories/prez-hopes-tn-people-will-overcome-flood-tragedy-with-dignity-115120300242_1.html
20151203,GOOGLE,060,"Chennai, Tamil Nadu, India",13.0833,80.2833,6.0,8,http://www.business-standard.com/article/pti-stories/facebook-activates-safety-button-for-chennai-floods-115120300465_1.html
20151203,PARIS,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,8,http://errabus.com/article/chennai-floods-discussed-in-paris
20151217,KOLKATA,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,8,http://www.businessinsider.in/Wounded-by-Chennai-floods-claims-Motor-insurance-cos-to-increase-premium-to-15-in-metropolitans/articleshow/50216092.cms
20151203,PRIME MINISTER,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,8,http://www.newindianexpress.com/nation/PM-Flies-to-Chennai-to-Take-Stock-of-Flood-Situation/2015/12/03/article3159025.ece
20151221,,140,"Chennai, Tamil Nadu, India",13.0833,80.2833,-6.5,8,http://www.ptinews.com/news/6886271_Chennai-floods--Centre--TN-govt-attacked-in-RS.html
20151207,PRIME MINISTER,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,8,http://gulfnews.com/news/uae/society/uae-expatriates-from-chennai-brace-for-flood-aftermath-1.1633276
20151116,CHENNAI,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,8,http://deccanchronicle.com/151116/nation-current-affairs/article/jaya-visits-flood-hit-pockets-north-chennai-announces-rs-500
20151116,CHIEF MINISTER,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,8,http://deccanchronicle.com/151116/nation-current-affairs/article/jaya-visits-flood-hit-pockets-north-chennai-announces-rs-500
20151220,,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,8,http://article.wn.com/view/2015/12/20/Chennai_floods_a_climate_change_wakeup_call_for_world/
20151205,,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,8,http://article.wn.com/view/2015/12/05/Chennai_grapples_with_flood_aftermath_long_queues_at_ATMs_pe_t/
20151205,DELHI,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,8,https://in.news.yahoo.com/pm-announces-ex-gratia-relief-tn-floods-victims-143107171.html
20151205,PARLIAMENTARIAN,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,8,http://www.eurasiareview.com/05122015-chennai-floods-has-it-anything-to-do-with-climate-change-analysis/
20151208,MEDIA,130,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.4,8,http://www.oneindia.com/india/chennai-floods-shocking-tamil-nadu-govt-ignored-repeated-warnings-by-scientists-1949610.html
20151202,VENKAIAH NAIDU,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,8,http://deccanchronicle.com/151202/nation-current-affairs/article/narendra-modi-discusses-tamil-nadu-flood-situation-singh
20151202,DEPUTY,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,8,http://www.business-standard.com/article/pti-stories/tn-floods-mps-offer-to-spend-mplads-115120201089_1.html
20151202,CHENNAI,0333,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,8,https://in.news.yahoo.com/army-navy-come-aid-flood-battling-chennai-070504248.html
20151202,,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,8,http://www.business-standard.com/article/current-affairs/pm-tracks-chennai-floods-situation-on-hourly-basis-115120201253_1.html
20151208,ARMY,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,8,http://ddinews.gov.in/Home%20-%20Headlines/Pages/interiorflood.aspx
20151208,MINIST,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,8,http://in.newshub.org/parliament-pass-resolution-chennai-floods-19742246.html
20151208,MINIST FOR CIVIL,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,8,http://ddinews.gov.in/Home%20-%20Headlines/Pages/interiorflood.aspx
20151208,GOVERNMENT,012,"Chennai, Tamil Nadu, India",13.0833,80.2833,-0.4,8,http://www.oneindia.com/india/chennai-floods-shocking-tamil-nadu-govt-ignored-repeated-warnings-by-scientists-1949610.html
20151208,MINIST FOR CIVIL,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,8,http://ddinews.gov.in/Home%20-%20Headlines/Pages/interiorflood.aspx
20151208,FRANCE,180,"Chennai, Tamil Nadu, India",13.0833,80.2833,-9.0,8,http://khabar.ibnlive.com/blogs/rahul-vishwakarma/reason-behind-chennai-flood-global-warming-432809.html
20151205,ARMY STAFF,030,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,8,http://www.business-standard.com/article/pti-stories/army-chief-conducts-aerial-survey-of-flood-hit-areas-115120500363_1.html
20151202,JAIN,013,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.4,8,http://www.hindustantimes.com/india/flood-battered-chennai-clings-onto-hope-amidst-a-sea-of-misery/story-M8JDwFMJqtVfiYKjxHlv5M.html
20151202,DEFENCE MINIST,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,8,http://www.business-standard.com/article/current-affairs/pm-tracks-chennai-floods-situation-on-hourly-basis-115120201253_1.html
20151205,TELUGU,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,8,http://www.merinews.com/article/prominent-celebrities-who-have-offered-a-helping-hand-to-chennai-flood-relief/15911720.shtml
20151205,JHARKHAND,030,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,8,http://www.prabhatkhabar.com/news/national/chennai-flood-life-back-on-track-crowd-at-atms-and-petrol-pumps/640908.html
20151123,,0253,"Chennai, Tamil Nadu, India",13.0833,80.2833,-0.3,8,http://www.dailypioneer.com/top-stories/tn-govt-pegs-flood-damage-at-rs-8481-cr-jaya-writes-to-pm.html
20151207,INDUSTRY,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,8,http://in.newshub.org/chennai-floods-ministry-deputes-delegation-assess-impact-industry-19723348.html
20151207,MEDIA,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,8,http://gulfnews.com/news/uae/society/uae-expatriates-from-chennai-brace-for-flood-aftermath-1.1633276
20151207,INDUSTRY,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,8,http://in.newshub.org/chennai-floods-ministry-deputes-delegation-assess-impact-industry-19723348.html
20151202,STUDENT,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,8,http://malaysiandigest.com/frontpage/282-main-tile/582235-40-malaysian-students-stranded-by-floods-in-chennai.html
20151207,MEDIA,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,8,http://gulfnews.com/news/uae/society/uae-expatriates-from-chennai-brace-for-flood-aftermath-1.1633276
20151207,MEDIA,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,8,http://gulfnews.com/news/uae/society/uae-expatriates-from-chennai-brace-for-flood-aftermath-1.1633276
20151202,PRIME MINISTER,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,8,http://www.thestatesman.com/news/india/tn-floods-rs-members-offer-to-spend-mplads-funds/107987.html
20151203,PRANAB MUKHERJEE,012,"Chennai, Tamil Nadu, India",13.0833,80.2833,-0.4,8,http://www.business-standard.com/article/pti-stories/prez-hopes-tn-people-will-overcome-flood-tragedy-with-dignity-115120300242_1.html
20151213,DEFENCE MINIST,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,8,http://www.business-standard.com/article/pti-stories/defence-forces-role-in-chennai-floods-commendable-parrikar-115121300660_1.html
20151123,CHENNAI,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,8,http://www.business-standard.com/article/pti-stories/tvs-group-employees-undertake-relief-work-in-flood-hit-areas-115112300758_1.html
20151213,DEFENCE MINIST,112,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,8,http://www.business-standard.com/article/pti-stories/low-key-b-day-for-parrikar-cong-says-bjp-insensitive-to-flood-115121300737_1.html
20151202,MALAYSIA,160,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.0,8,http://www.thestar.com.my/news/nation/2015/12/03/klchennai-flights-grounded-by-the-floods/
20151213,GOVERNMENT,112,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,8,http://www.thestatesman.com/news/latest-headlines/don-t-blame-us-for-floods-tamil-nadu-government/110372.html
20151213,DEFENCE FORCE,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,8,http://www.business-standard.com/article/pti-stories/defence-forces-role-in-chennai-floods-commendable-parrikar-115121300660_1.html
20151206,RESIDENTS,125,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,8,http://investmentunderground.com/2015/12/iran-ready-for-relief-missions-in-indias-flood-hit-areas/
20151206,JAIN,120,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.0,8,http://www.stardailystandard.com/uk/indias-modi-spoofed-over-doctored-photographs-of-chennai-flood-go-to/34180/
20151206,HYUNDAI,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,8,http://www.business-standard.com/article/pti-stories/corporates-help-flood-hit-people-115120600577_1.html
20151206,CHENNAI,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,8,http://www.business-standard.com/article/pti-stories/chennai-author-s-debut-book-contributes-to-flood-victims-115120600223_1.html
20151206,EMPLOYEE,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,8,https://in.news.yahoo.com/good-bad-ugly-side-chennai-floods-092804968.html
